"year","overnight_category","base.overnight","variable.o.m","fixed.o.m"
1997,"advanced coal",0.624380569892295,0.541129827239989,2.40913964182187e-06
1997,"advanced combined cycle",0.178989096702458,0.208126856630765,1.28297377375129e-06
1997,"biomass",0.725946475928108,0.915758169175366,3.18367566079024e-06
1997,"coal",0.595242809963988,0.999008911827671,1.6251001134183e-06
1997,"conventional combined cycle",0.178989096702458,0.208126856630765,1.39701588697363e-06
1997,"conventional combustion turbine",0.14693756078132,0.041625371326153,5.74962320829282e-07
1997,"fuel cell",0.585252720845711,0.83250742652306,6.69997415181229e-07
1997,"geothermal",8.23016841860697,0,4.43813890623595e-06
1997,"msw",0.162755201885258,0.208126856630765,8.17301811426748e-07
1997,"msw",2.60241821531108,NA,7.93543037838761e-07
1997,"nuclear",0.629791868164694,0.166501485304612,2.55169228334979e-06
1997,"photovoltaic",9.70870160811192,0,3.18367566079024e-07
1997,"solar thermal",7.76479676718058,0,1.21644920770493e-06
1997,"steam turbine",0.402933594437161,0.208126856630765,1.39226413225603e-06
1997,"wind",0.302200195827871,0,1.30198079262168e-06
1999,"advanced combined cycle",0.162775386656582,0.204976412826807,6.52881716027726e-07
1999,"advanced combustion turbine",0.13062222386022,0.0401914534954524,4.13384698623318e-07
1999,"biomass",0.581972246614151,2.13818532595807,2.01874880570766e-06
1999,"coal",0.439292586705295,1.33837540139857,1.05663147716926e-06
1999,"conventional combined cycle",0.178851968054763,0.204976412826807,7.04268049263921e-07
1999,"conventional combustion turbine",0.132229882000038,0.0401914534954524,2.91342157187355e-07
1999,"fuel cell",0.585991391963696,0.823924796656775,6.76280849912065e-07
1999,"geothermal",0.735905513501734,0,3.94114823659745e-06
1999,"igcc",0.438488757635386,0.317512482614074,1.47414543471334e-06
1999,"msw",2.36808043995206,2.22339120736843,0
1999,"nuclear",0.631005819878603,0.164784959331355,2.58262205166554e-06
1999,"photovoltaic",1.16675789497298,0,4.50548028910209e-07
1999,"solar thermal",0.766451018158278,0,2.1371208947696e-06
1999,"steam turbine",0.403522193094342,0.204976412826807,1.40853609852784e-06
1999,"wind",0.311885679124711,0,1.18922656918051e-06
2000,"advanced combined cycle",0.230608745826979,0.202776655813378,6.45875148228215e-07
2000,"advanced combustion turbine",0.184884597947492,0.0397601285908585,4.0894835457036e-07
2000,"biomass",0.746297613650414,2.11523884103367,1.99708408447235e-06
2000,"coal",0.438156617071261,1.32401228207559,1.04529196512268e-06
2000,"conventional combined cycle",0.178522977372955,0.202776655813378,6.96710015832966e-07
2000,"conventional combustion turbine",0.13200362692165,0.0397601285908585,2.88215544009077e-07
2000,"fuel cell",0.86001158142027,0.815082636112599,6.69023168298236e-07
2000,"geothermal",0.644511684457816,0,3.89885279218578e-06
2000,"igcc",0.522845690969789,0.314105015867782,1.45832526441128e-06
2000,"msw",1.75898808885958,2.19953031364629,0
2000,"nuclear",0.950267073321518,0.16301652722252,2.55490597988519e-06
2000,"photovoltaic",1.92279981865392,0,4.4571285703451e-07
2000,"solar thermal",1.21626233359436,0,2.11418583306186e-06
2000,"steam turbine",0.402372501339488,0.202776655813378,1.39342003166593e-06
2000,"wind",0.394818076907225,0,1.1764640788528e-06
2001,"advanced combined cycle",0.208729844929772,0.199722740927174,6.31230437347053e-07
2001,"advanced combustion turbine",0.172309815701875,0.0391613217504262,3.99660064439281e-07
2001,"biomass",0.57332175042624,1.10826540553706,1.96164246393688e-06
2001,"coal",0.399837095071852,1.29232361776407,1.02150251369548e-06
2001,"conventional combined cycle",0.166044004221807,0.199722740927174,6.8129970716495e-07
2001,"conventional combustion turbine",0.123358163513843,0.0391613217504262,2.81639642725668e-07
2001,"distributed",0.203638873102216,8.83087805472112,5.48079685685189e-07
2001,"distributed base",0.226744052934968,5.77629495818787,1.75242444362638e-07
2001,"fuel cell",0.691980555330032,0.794974831533653,6.54029836996274e-07
2001,"geothermal",0.636763091661931,0,3.16017561020277e-06
2001,"igcc",0.4777681253552,0.305458309653325,1.42563304865422e-06
2001,"msw",0.510663635625558,0.00391613217504262,4.20268933533969e-06
2001,"nuclear",0.67709925306487,0.160561419176748,2.49720483216759e-06
2001,"photovoltaic",1.44152825363319,0,4.40341346166322e-07
2001,"solar thermal",0.937522042705204,0,2.0886038266894e-06
2001,"wind",0.359892546886417,0,1.16232233505831e-06
2002,"advanced combined cycle",0.209062366615679,0.199107015824456,6.32044136112934e-07
2002,"advanced combustion turbine",0.17268704641698,0.0382898107354724,4.00382039197405e-07
2002,"biomass",0.588131492896856,1.1104045113287,1.96475684082133e-06
2002,"coal",0.400511420293041,1.29419560285897,1.02324711109293e-06
2002,"conventional combined cycle",0.166560676699305,0.199107015824456,6.82310440160643e-07
2002,"conventional combustion turbine",0.123676088675576,0.0382898107354724,2.81928400963238e-07
2002,"distributed",0.204084691220068,8.84494627989412,5.48995459860197e-07
2002,"distributed base",0.227058577661351,5.78559040212987,1.75713515018948e-07
2002,"fuel cell",0.69304557431205,0.796428063297825,6.5477324750842e-07
2002,"geothermal",0.636759552530906,0,3.06274776054172e-06
2002,"igcc",0.478622634193405,0.306318485883779,1.42800013325101e-06
2002,"msw",0.511551871425911,0.00382898107354724,4.20969368942163e-06
2002,"nuclear",0.67849544623257,0.160817205088984,2.50151354839165e-06
2002,"photovoltaic",1.27007302209562,0,4.30541821626031e-07
2002,"solar thermal",0.825911217564139,0,2.0923895432729e-06
2002,"wind",0.351500462551636,0,1.11634904815521e-06
2003,"advanced combined cycle",0.210758431812687,0.76367176003176,4.36740385639079e-07
2003,"advanced combustion turbine",0.164339167967619,1.1492511290674,3.49135905153745e-07
2003,"biomass",0.587353427200898,1.10807274985001,1.96319504072987e-06
2003,"coal",0.403922465232485,1.1492511290674,1.04783505439043e-06
2003,"conventional combined cycle",0.19091794000794,0.76367176003176,5.23917527195216e-07
2003,"conventional combustion turbine",0.145621722868801,1.53108700908328,4.36740385639079e-07
2003,"distributed",0.344026640916269,2.29475876911504,5.89300383362318e-07
2003,"distributed base",0.286751258913886,2.29475876911504,5.89300383362318e-07
2003,"fuel cell",0.692545468656253,7.64794806737689,3.05547334375676e-07
2003,"geothermal",0.62928050422225,0,3.06615681698668e-06
2003,"igcc",0.478043547823803,0.76367176003176,1.44098686925144e-06
2003,"msw",0.510986251197722,0.00374348901976353,4.20586974115442e-06
2003,"nuclear",0.655110578458618,0.160970027849832,2.49907805794259e-06
2003,"photovoltaic",1.26866842879786,0,4.29902962771931e-07
2003,"solar thermal",0.825064979955882,0,2.0901147027013e-06
2003,"wind",0.351139270053819,0,1.11535460520352e-06
2004,"advanced combined cycle",0.209786444215787,0.763194972806115,4.35192686277945e-07
2004,"advanced combined cycle with ccs",0.35726373364692,0.95122851683081,6.28377834248522e-07
2004,"advanced combustion turbine",0.163699791268558,1.14294899309128,3.48069972487292e-07
2004,"biomass",0.585484839041599,1.09133194179039,1.95584179219885e-06
2004,"coal",0.402244306923416,1.14294899309128,1.04420991746188e-06
2004,"conventional combined cycle",0.190245703366162,0.763194972806115,5.2189451739328e-07
2004,"conventional combustion turbine",0.145265130089666,1.52638994561223,4.35192686277945e-07
2004,"distributed",0.342884697927385,2.28589798618257,5.8713133206744e-07
2004,"distributed base",0.285737248272821,2.28589798618257,5.8713133206744e-07
2004,"fuel cell",0.690193714537704,7.62088893135382,3.04298174254308e-07
2004,"geothermal",0.773887076289872,0,3.33675784991446e-06
2004,"igcc",0.476351644862561,0.763194972806115,1.43563080550684e-06
2004,"igcc ccs",0.698304965456416,0.932793855651918,1.70331218700855e-06
2004,"msw",0.509165341760988,0.00368693223577833,4.19072879813297e-06
2004,"nuclear",0.615348990151404,0.158538086138468,2.49036278985164e-06
2004,"photovoltaic",1.40472118183155,0,4.24249736719699e-07
2004,"solar thermal",0.913621808025871,0,2.08252747746931e-06
2004,"wind",0.349889869175364,0,1.11155114551262e-06
2005,"advanced combined cycle",0.186897868059519,0.639863107283073,4.27120137784731e-07
2005,"advanced combined cycle with ccs",0.35861254374283,0.939911909003384,7.26310572464856e-07
2005,"advanced combustion turbine",0.128695630617386,1.01221282508057,3.84201785775444e-07
2005,"biomass",0.582745383582098,1.07005355794231,1.94700754595977e-06
2005,"coal",0.40994619415763,1.46770859636682,1.00527986052522e-06
2005,"conventional combined cycle",0.195212473408395,0.661553382106228,4.55594813637046e-07
2005,"conventional combustion turbine",0.135925722225105,1.1423544740195,4.42389166864958e-07
2005,"distributed",0.334030232276587,2.27747885643128,5.85175222588162e-07
2005,"distributed base",0.27799702231677,2.27747885643128,5.85175222588162e-07
2005,"fuel cell",1.32997535123979,15.3277942083629,2.0633823081388e-07
2005,"geothermal",1.07005355794231,0,4.33227749416821e-06
2005,"hydro",0.476824541529024,1.66292106977522,5.09655430110282e-07
2005,"igcc",0.473571000305551,0.932681817395666,1.41176617522856e-06
2005,"igcc ccs",0.657938336302369,1.42071300091665,1.66143543451336e-06
2005,"msw",0.506829421701056,0.00361504580385917,4.17092099767176e-06
2005,"nuclear",0.612388759173743,0.159062015369803,2.47853482853632e-06
2005,"photovoltaic",1.39829971693273,0,4.26707461323103e-07
2005,"solar thermal",0.909184019670581,0,2.07287386675623e-06
2005,"wind",0.383194855209072,0,1.10638559362402e-06
2006,"advanced combined cycle",0.187173245355642,0.640329523585091,4.2773780835599e-07
2006,"advanced combined cycle with ccs",0.359217826143065,0.942902814949475,7.27756721822586e-07
2006,"advanced combustion turbine",0.129121392942708,1.01678699074775,3.85164843392859e-07
2006,"biomass",0.58368498880641,1.10122604880293,1.95032375340534e-06
2006,"coal",0.410584919793297,1.47064692779433,1.00689078455255e-06
2006,"conventional combined cycle",0.19561715116116,0.661439288098885,4.56655293991324e-07
2006,"conventional combustion turbine",0.136509810522536,1.14344557783052,4.42999814663528e-07
2006,"distributed",0.334589767543638,2.28337286157541,5.86382347605395e-07
2006,"distributed base",0.27829706217352,2.28337286157541,5.86382347605395e-07
2006,"fuel cell",1.33237797022898,15.3538353896997,2.06840348641629e-07
2006,"geothermal",0.738841757982797,0,3.01223808701401e-06
2006,"hydro",0.464414819303473,1.12585410740236,5.10875579557577e-07
2006,"igcc",0.474617872151806,0.932347932692577,1.41414537391685e-06
2006,"igcc ccs",0.658976482238942,1.42139081059548,1.66436195101148e-06
2006,"msw",0.507689836556751,0.00351829408563237,4.1781750425609e-06
2006,"nuclear",0.613590488534285,0.158323233853457,2.48288744718942e-06
2006,"photovoltaic",1.40063287549025,0,4.27336176611055e-07
2006,"solar thermal",0.91088633877022,0,2.07643612131499e-06
2006,"wind",0.383845884742491,0,1.10810198427622e-06
2007,"advanced combined cycle",0.187473126316505,0.64081723177278,4.28409946190269e-07
2007,"advanced combined cycle with ccs",0.359607542298023,0.944182836175851,7.28413641478823e-07
2007,"advanced combustion turbine",0.129186027043555,1.01576348440579,3.85607862556364e-07
2007,"biomass",0.584234433648162,1.00894627981246,1.95255323340851e-06
2007,"coal",0.411077436977645,1.47251619215873,1.00818362450408e-06
2007,"conventional combined cycle",0.195653771828498,0.661268845552762,4.57204075180351e-07
2007,"conventional combustion turbine",0.136344091866549,1.14529037167901,4.43585230387745e-07
2007,"distributed",0.335065605762044,2.28376353876469,5.86777655635718e-07
2007,"distributed base",0.278823667867092,2.28376353876469,5.86777655635718e-07
2007,"fuel cell",1.33378607868451,15.3693877556567,2.07006440847614e-07
2007,"geothermal",0.610139811102806,0,6.02808981505872e-06
2007,"hydro",0.464933353264932,1.12483875789903,5.11290344499558e-07
2007,"igcc",0.475159160154923,0.937365631582524,1.41558163872861e-06
2007,"igcc ccs",0.659905404634097,1.42479576000544,1.66616838291256e-06
2007,"msw",0.508222602432561,0.00340860229666372,4.18293090058619e-06
2007,"nuclear",0.614230133858803,0.160204307943195,2.48563372957624e-06
2007,"photovoltaic",1.40229898484746,0,4.27631726487835e-07
2007,"solar thermal",0.911801114357546,0,2.07901393505414e-06
2007,"wind",0.384149478834001,0,1.10935218582058e-06
2008,"advanced combined cycle",0.216268052926069,0.644835937623601,4.29588629560741e-07
2008,"advanced combined cycle with ccs",0.414679110656408,0.945759375181281,7.30829162416164e-07
2008,"advanced combustion turbine",0.148808293297754,1.01851009634907,3.86554267724252e-07
2008,"biomass",0.823405889580905,2.15937367829852,2.36688990100689e-06
2008,"coal",0.474202427975509,1.47485552912885,1.01130750315749e-06
2008,"conventional combined cycle",0.225857920716369,0.664677043396634,4.582782041184e-07
2008,"conventional combustion turbine",0.157406105799402,1.14747728387379,4.44688405643719e-07
2008,"distributed",0.386240192381726,2.29164771678541,5.8851377283409e-07
2008,"distributed base",0.321425913523149,2.29164771678541,5.8851377283409e-07
2008,"fuel cell",1.53867775269878,15.4165391856473,2.07621921140956e-07
2008,"geothermal",0.349534146701613,0,6.04670533242878e-06
2008,"hydro",0.466265985666296,1.12763617810076,5.13014892419197e-07
2008,"igcc",0.547945204431952,0.939145673256936,1.42013394060414e-06
2008,"igcc ccs",0.761237091492066,1.42855961565844,1.67116771798366e-06
2008,"msw",0.586304675593151,0.00330685096217231,4.19585027905767e-06
2008,"nuclear",0.708658161193526,0.158728846184271,2.49335052570184e-06
2008,"photovoltaic",1.7790858176487,0,4.29211135158666e-07
2008,"solar thermal",1.15706715166409,0,2.08527907705934e-06
2008,"wind",0.44311802893109,0,1.11285349731552e-06
2008,"wind offshore",0.842254940065288,0,3.28608877005822e-06
2009,"advanced combined cycle",0.282495657980916,0.644231831199353,4.30223311931075e-07
2009,"advanced combined cycle with ccs",0.542121085954255,0.947020791863048,7.31747342515246e-07
2009,"advanced combustion turbine",0.194558013022204,1.02110745245097,3.87200980737967e-07
2009,"biomass",1.07554504218732,2.16139779367383,2.36990533794511e-06
2009,"coal",0.619428905698178,1.47851205260251,1.01231177585149e-06
2009,"conventional combined cycle",0.295380294604903,0.66677994529133,4.58904866059813e-07
2009,"conventional combustion turbine",0.205509954152594,1.14995381869084,4.45299513460283e-07
2009,"distributed",0.504433523829093,2.2934653190697,5.89442708568814e-07
2009,"distributed base",0.420361269857578,2.2934653190697,5.89442708568814e-07
2009,"fuel cell",1.4946178483825,15.4357946755365,2.07757411317143e-07
2009,"geothermal",0.525048942427472,0,6.0540141945583e-06
2009,"hydro",0.65647223599214,0.782741674907214,5.01191772788081e-07
2009,"igcc",0.71606368037808,0.940578473551055,1.42194320276706e-06
2009,"igcc ccs",1.02175168428217,1.43019466526256,1.69588881591976e-06
2009,"msw",0.765669531380431,0.00322115915599676,4.20111225539532e-06
2009,"nuclear",0.92543902551787,0.157836798643841,3.31014551624234e-06
2009,"photovoltaic",1.85216651469814,0,4.29487887466235e-07
2009,"solar thermal",1.51168999190928,0,2.08787005567918e-06
2009,"wind",0.578842300332618,0,1.11416806423176e-06
2009,"wind offshore",1.10034796768849,0,3.29028905569167e-06
2010,"advanced combined cycle",0.283360076473744,0.64443094315099,4.31293875911331e-07
2010,"advanced combined cycle with ccs",0.543343736382208,0.950851538668863,7.33848693544781e-07
2010,"advanced combustion turbine",0.194908770551059,1.02350796853393,3.88380856485371e-07
2010,"biomass",1.07847413721445,2.16705699510578,2.37608306720716e-06
2010,"coal",0.656435048954783,1.48155937420497,1.01512730826956e-06
2010,"conventional combined cycle",0.295995977319842,0.666543769631662,4.60142964601052e-07
2010,"conventional combustion turbine",0.206281081312547,1.15302595220643,4.46439647473434e-07
2010,"distributed",0.505751931365066,2.29973395398981,5.91045704530662e-07
2010,"distributed base",0.421407293217363,2.29973395398981,5.91045704530662e-07
2010,"fuel cell",1.4986178403472,15.4789785364699,2.08434665783235e-07
2010,"geothermal",0.526285270239975,0,6.07020887392595e-06
2010,"hydro",0.658330434081698,0.786584827669591,5.02334756809769e-07
2010,"igcc",0.758469948287023,0.944533588245814,1.42550559488084e-06
2010,"igcc ccs",1.08258080498943,1.43417474603211,1.70029316465044e-06
2010,"msw",0.767630976400444,0.00315897521152446,4.21196694869928e-06
2010,"nuclear",1.04498899997229,0.161107735787748,3.31908765375241e-06
2010,"photovoltaic",1.85716152685523,0,4.30572648694088e-07
2010,"solar thermal",1.51567630648944,0,2.09336199804789e-06
2010,"wind",0.580303746357044,0,1.11718095950945e-06
2010,"wind offshore",1.10311414386434,0,3.1344534861382e-06
2011,"advanced combined cycle",0.287505436263591,0.962531831329578,5.16820595704457e-07
2011,"advanced combined cycle with ccs",0.568426778566946,1.99717516793792,1.06979000038824e-06
2011,"advanced combustion turbine",0.196268705671764,2.1633451583629,5.1968386770282e-07
2011,"biomass",1.06442852357131,2.17588628971572,3.55403636796763e-06
2011,"coal",0.823011745029362,1.31681879204698,1.04903127840011e-06
2011,"conventional combined cycle",0.288759549398873,1.05659031647579,5.0894659770896e-07
2011,"conventional combustion turbine",0.28719190797977,2.55525551313878,3.48961274800447e-07
2011,"distributed",0.507915819789549,2.31070345175863,5.93413121660658e-07
2011,"distributed base",0.422949654874137,2.31070345175863,5.93413121660658e-07
2011,"fuel cell",1.83288634721587,0,1.23764932129225e-05
2011,"geothermal",0.741180862952157,2.98478926197315,3.83928984080451e-06
2011,"hydro",0.633013605034013,0.758738446846117,4.84966694722673e-07
2011,"igcc",0.93243311608279,2.12885704714262,2.09448346680227e-06
2011,"igcc ccs",1.50399517748794,2.76845474613686,2.45060292159863e-06
2011,"msw",2.41354072885182,2.58033777584444,1.3216863544442e-05
2011,"nuclear",1.43188367220918,0.627056567641419,3.13850401920525e-06
2011,"photovoltaic",1.40272554181385,0,9.20899856473385e-07
2011,"solar thermal",1.35851805379513,0,2.26305860570587e-06
2011,"wind",0.705752166880417,0,9.92481656432452e-07
2011,"wind offshore",1.3807785619464,0,3.11309248021978e-06
2012,"advanced combined cycle",0.287764948081844,0.963346596915538,5.16970123144708e-07
2012,"advanced combined cycle with ccs",0.568095710206784,1.99793747591808,1.06965432456412e-06
2012,"advanced combustion turbine",0.19638641236156,3.05730897477696,2.36915172713375e-07
2012,"biomass",1.09003751593112,1.54878874102177,3.55549561437759e-06
2012,"coal",0.82333609472717,1.3164704298685,1.04914524991132e-06
2012,"conventional combined cycle",0.288384463578253,1.06246907634093,5.08837214230667e-07
2012,"conventional combustion turbine",0.287145432585435,4.55343889860399,2.46816105304382e-07
2012,"distributed",0.508002707055139,2.31079280160447,5.93348745989617e-07
2012,"distributed base",0.423129084047146,2.31079280160447,5.93348745989617e-07
2012,"fuel cell",1.83314635387336,0,1.23761657387584e-05
2012,"geothermal",0.741250291453017,2.98606469268996,3.84085463583982e-06
2012,"hydro",0.661023034668089,0.7898822579211,5.0459395740595e-07
2012,"igcc",0.932370822095103,2.12803573016391,1.72912715607224e-06
2012,"igcc ccs",1.50294459428752,2.490452295563,2.45048081627416e-06
2012,"msw",2.38327611468429,2.58028204254226,1.33931329577489e-05
2012,"nuclear",1.43077103895591,0.63190580633688,3.13824202661374e-06
2012,"photovoltaic",1.40258308386931,0,5.90519908106472e-07
2012,"solar thermal",1.35797796812788,0,2.26307030651582e-06
2012,"wind",0.705628150409516,0,9.92568492248424e-07
2012,"wind offshore",1.34589741594791,0,1.88577405385139e-06
2013,"advanced combined cycle",0.282549484668307,0.974203915988471,5.23139700828814e-07
2013,"advanced combined cycle with ccs",0.556297750157903,2.0212455079387,1.08196376535655e-06
2013,"advanced combustion turbine",0.191805880032621,3.09256632520951,2.39743492035456e-07
2013,"biomass",1.11836181632944,1.5690449363428,3.59580593039885e-06
2013,"coal",0.817602912670698,1.3323224894671,1.06152320750959e-06
2013,"conventional combined cycle",0.260394691563274,1.07435572043588,4.48306472100984e-07
2013,"conventional combustion turbine",0.276176188021654,4.606983004581,2.49790545892434e-07
2013,"distributed",0.508346280149748,2.31259621178572,5.93815527960654e-07
2013,"distributed base",0.4233689915277,2.31259621178572,5.93815527960654e-07
2013,"fuel cell",1.8345989632867,0,1.23845529043229e-05
2013,"geothermal",0.74173033354387,0,3.84351777549329e-06
2013,"hydro",0.661305399669433,0.789074822919011,5.04777843779856e-07
2013,"igcc",1.05462884986291,2.15174634403684,1.74922672151303e-06
2013,"igcc ccs",1.41487185555709,1.32625268313695,2.26266581861787e-06
2013,"msw",2.38482690711446,2.58270259347722,1.3225387377112e-05
2013,"nuclear",1.42640448758437,0.637329664665355,3.1752154689378e-06
2013,"photovoltaic",1.0998489070225,0,7.40363934219321e-07
2013,"solar thermal",1.41214044270852,0,2.28968892899181e-06
2013,"wind",0.616692323142858,0,1.34630521683495e-06
2013,"wind offshore",1.35113888909055,0,2.51903891703729e-06
2014,"advanced combined cycle",0.281603497191412,0.974437498217901,5.22848656934116e-07
2014,"advanced combined cycle with ccs",0.553075228346307,2.02039334492886,1.08141566713959e-06
2014,"advanced combustion turbine",0.191013589100206,3.0901886411375,2.3948305431465e-07
2014,"biomass",1.06979529620864,1.56744380447283,3.593606513892e-06
2014,"coal",0.814713186583407,1.33202924068319,1.0606650047629e-06
2014,"conventional combined cycle",0.259552006406052,1.07277522739585,4.48010202460788e-07
2014,"conventional combustion turbine",0.275345641698269,4.60399368424054,2.49688298106468e-07
2014,"distributed",0.505992315588378,2.31242660127551,5.93605013890717e-07
2014,"distributed base",0.421362269871594,2.31242660127551,5.93605013890717e-07
2014,"fuel cell",1.81746003107981,12.8107241738188,0
2014,"geothermal",0.707733656962543,0,3.8412537632401e-06
2014,"hydro",0.659458771729729,0.789681764610837,5.04479218108844e-07
2014,"igcc",1.05042574349177,2.15151031716613,1.74815826153834e-06
2014,"igcc ccs",1.77544300134014,2.51804185319305,2.47783319265329e-06
2014,"msw",2.30974466320702,2.60743978880937,1.33624060462128e-05
2014,"nuclear",1.41934122446846,0.637705274063091,3.17315046966912e-06
2014,"photovoltaic",1.01138864493931,0,8.39891564066579e-07
2014,"solar thermal",1.40503755476985,0,2.28801565812548e-06
2014,"wind",0.614163817684126,0,1.34539130655461e-06
2014,"wind offshore",1.34186301360098,0,2.51729346864831e-06
2015,"advanced combined cycle",0.276254415523374,0.958972334141647,5.14215821583222e-07
2015,"advanced combined cycle with ccs",0.541071546327627,1.9883279588625,1.06358311534498e-06
2015,"advanced combustion turbine",0.187395511167129,3.04114468044308,2.35682251558977e-07
2015,"biomass",0.996803352827969,1.54256711852754,3.53456422153363e-06
2015,"coal",0.799436875495453,1.31088878703766,1.04316178388888e-06
2015,"conventional combined cycle",0.254846164638866,1.05574935868805,4.40565117971042e-07
2015,"conventional combustion turbine",0.27038914130844,4.52799169392876,2.45725529324274e-07
2015,"distributed",0.495322407451145,2.27279375828678,5.83849214089283e-07
2015,"distributed base",0.41262204102058,2.27279375828678,5.83849214089283e-07
2015,"fuel cell",1.77189934033145,12.6015416507849,0
2015,"geothermal",0.683597709750514,0,3.77794631937933e-06
2015,"hydro",0.706765542899502,1.68919897390088,5.07185527147514e-07
2015,"igcc",1.02143750453069,2.11736399159104,1.71974392934441e-06
2015,"igcc ccs",1.7276165200087,2.47514571870199,2.43716873771214e-06
2015,"msw",2.26692848407185,2.56312483192599,1.31433028355191e-05
2015,"nuclear",1.36250320012908,0.627584340997898,3.12111595352889e-06
2015,"photovoltaic",0.915862568661885,0,8.26226984158458e-07
2015,"solar thermal",1.11058967259768,0,2.25069854720313e-06
2015,"wind",0.54253786488136,0,1.32336923354067e-06
2015,"wind offshore",1.31264836930214,0,2.47600274507129e-06
